++
||
++
++


Similar words to addiction
expert count: 16088 | Novice has 1434 less
+-----------------------+------------+------------+------------+
|          Word         | Novice Pos | Expert Pos | Difference |
|        morgue       |    159     |    187     |    -28     |
|      kalubowila     |    160     |     -      |     -      |
|       ruchill       |    161     |     27     |    134     |
|      maryfield      |    162     |    198     |    -36     |
|     institution     |    163     |    157     |     6      |
|     dispensaries    |    164     |     -      |     -      |
|      pediatric      |    165     |    133     |     32     |
|         ramc        |    166     |    167     |     -1     |
|       medstar       |    167     |     -      |     -      |
|      withybush      |    168     |     -      |     -      |
|      sanatoria      |    169     |     -      |     -      |
|   multispeciality   |    170     |    181     |    -11     |
|       sentara       |    171     |    107     |     64     |
|      deaconess      |    172     |    120     |     52     |
|      oldchurch      |    173     |     -      |     -      |
|     greenslopes     |    174     |     93     |     81     |
|      herbertpur     |    175     |     -      |     -      |
|        mskcc        |    176     |     -      |     -      |
|       karitane      |    177     |    156     |     21     |
|     heatherwood     |    178     |    112     |     66     |
|       wardsman      |    179     |     -      |     -      |
|        pitié        |    180     |    174     |     6      |
|         nrh         |    181     |    106     |     75     |
|   superspeciality   |    182     |     -      |     -      |
|      brookdale      |    183     |     -      |     -      |
|       hopital       |    184     |    148     |     36     |
|     lovisenberg     |    185     |     -      |     -      |
|    misericordiae    |    186     |    147     |     39     |
|      stracathro     |    187     |     -      |     -      |
|     polyclinics     |    188     |    145     |     43     |
|       hospices      |    189     |    190     |     -1     |
|       bulovka       |    190     |     69     |    121     |
|        kerbau       |    191     |    160     |     31     |
|       mortuary      |    192     |     -      |     -      |
|     filantropia     |    193     |     -      |     -      |
|         ucsf        |    194     |    123     |     71     |
|       morgues       |    195     |     -      |     -      |
|    valetudinarium   |    196     |     -      |     -      |
|     orthopaedics    |    197     |    182     |     15     |
|       oncology      |    198     |     -      |     -      |
|        hamot        |    199     |    122     |     77     |
|        campus       |    200     |     -      |     -      |
+---------------------+------------+------------+------------+


Similar words to inhibitor
expert count: 7946 | Novice has 154 less
+-----------------------+------------+------------+------------+
|          Word         | Novice Pos | Expert Pos | Difference |
+-----------------------+------------+------------+------------+
|       inhibitors      |     1      |     1      |     0      |
|      antiandrogen     |     2      |     4      |     -2     |
|        prodrug        |     3      |     3      |     0      |
|        agonist        |     4      |     2      |     2      |
